"","x","y","transport","injuries","construction","water","pharmacies","schools","health","parks","markets","libraries","label","vol","int"
"102",591113.995185891,514074.465050067,97.4387951817001,1.39322105051e-16,700.375432216517,45.7282209383775,314.878934584777,638.558580009403,1184.48127006533,174.035012807122,3980.85496285797,2733.31303088558,1,730.980633724789,1
"103",591114.005985819,514074.475849994,97.4387951817001,1.39322105051e-16,700.375432216517,45.7282209383775,314.878934584777,638.558580009403,1184.48127006533,174.035012807122,3980.85496285797,2733.31303088558,1,730.980633724789,1
"104",591051.754964723,513767.245167342,14.54607702742,44.9565443379742,471.364691509857,197.267660668632,174.811014498903,339.275825043435,1185.44552576765,12.5848182880437,3743.64533645142,2701.41923357288,1,1461.96126744958,1
"105",591114.038782426,514074.508646601,97.4387951817001,1.39322105051e-16,700.375432216517,45.7282209383775,314.878934584777,638.558580009403,1184.48127006533,174.035012807122,3980.85496285797,2733.31303088558,1,730.980633724789,1
"106",591576.845290292,513784.257043404,30.9705292790576,22.5384132919903,356.313422360954,172.608871620012,51.1138891455024,333.348931287596,746.878659538588,248.051623447947,3496.89213948326,2231.15582023112,1,1461.96126744958,1
"107",591624.893546091,513790.534749836,98.9933904770808,3.36359637229403,399.409682938237,92.8148655628571,121.634187331028,305.413436187142,662.129535239697,234.891013768227,3481.64692809012,2156.99425470557,1,974.640844966385,1
"108",591382.388953095,513851.940355252,14.7743524420514,27.2720070047868,431.922659400045,193.781084952971,75.897036738934,476.978795188934,839.51178518122,281.879935340746,3637.52844113785,2357.00770762026,1,1461.96126744958,1
"109",591624.904209736,513790.545413481,98.9933904770808,3.36359637229403,399.409682938237,92.8148655628571,121.634187331028,305.413436187142,662.129535239697,234.891013768227,3481.64692809012,2156.99425470557,1,974.640844966385,1
"110",591488.757517286,513869.253064729,14.7743524420514,27.2720070047868,431.922659400045,193.781084952971,75.897036738934,476.978795188934,839.51178518122,281.879935340746,3637.52844113785,2357.00770762026,1,974.640844966385,1
"111",591554.129563881,513710.060470166,30.9705292790576,22.5384132919903,356.313422360954,172.608871620012,51.1138891455024,333.348931287596,746.878659538588,248.051623447947,3496.89213948326,2231.15582023112,1,1461.96126744958,1
"112",591655.439022958,513610.06996167,19.9569139887965,40.7137956637704,334.328768440001,152.788761330814,71.0970790383709,109.723878319558,658.526422892963,33.3478446861636,3280.56032770749,2052.79565712272,1,1461.96126744958,1
"113",591658.407707135,513579.257932287,19.9569139887965,40.7137956637704,334.328768440001,152.788761330814,71.0970790383709,109.723878319558,658.526422892963,33.3478446861636,3280.56032770749,2052.79565712272,1,1461.96126744958,1
"114",591548.850151099,513611.235030445,40.091103524842,40.2885639794406,251.456736155925,246.286682125581,46.5138588914189,263.918578050467,778.781650562815,146.616829914711,3396.67984278148,2213.65948323965,1,1461.96126744958,1
"115",591499.205201673,513812.723301458,65.6758742418791,19.1835903835839,387.174698447161,98.6179482398289,128.524025263691,412.949220260546,723.163754538263,299.7302267134,3587.09499485662,2245.30609696296,1,1461.96126744958,1
"116",591450.253939141,513875.71070806,14.7743524420514,27.2720070047868,431.922659400045,193.781084952971,75.897036738934,476.978795188934,839.51178518122,281.879935340746,3637.52844113785,2357.00770762026,1,974.640844966385,1
"117",591767.216110821,513123.909192495,10.7872108258235,2.85563985716537,157.688696887112,374.697731120283,150.914057184209,215.318826993826,297.49401039179,275.332688810129,2831.38562262401,1958.69753148254,1,584.784506979831,1
"118",591695.108109223,513226.184363504,11.9388605621606,14.9578238915713,175.695922214131,369.560036051848,138.320957023707,215.612431193138,443.02905846217,180.662294873089,2988.17135682419,2043.91794310324,1,365.490316862395,1
"119",591683.88111245,512971.170241081,10.4013928839584,17.3177018537235,88.5293227179806,338.622154169514,40.2469768564919,111.871749083821,158.729640621759,149.104497149442,2703.78844147595,2072.03398681429,1,1461.96126744958,1
"120",591653.472922041,513185.203215909,48.4204748281202,19.8297452883917,104.308012376121,413.244206787872,72.6584942956929,146.006270293651,354.99632375511,177.11922397097,2910.78063767107,2072.78584599501,1,1461.96126744958,1
"121",591694.167496866,513217.404400251,11.9388605621606,14.9578238915713,175.695922214131,369.560036051848,138.320957023707,215.612431193138,443.02905846217,180.662294873089,2988.17135682419,2043.91794310324,1,365.490316862395,1
"122",591695.082912869,513226.15916715,11.9388605621606,14.9578238915713,175.695922214131,369.560036051848,138.320957023707,215.612431193138,443.02905846217,180.662294873089,2988.17135682419,2043.91794310324,1,365.490316862395,1
"123",591688.623443751,513239.279860168,11.9388605621606,14.9578238915713,175.695922214131,369.560036051848,138.320957023707,215.612431193138,443.02905846217,180.662294873089,2988.17135682419,2043.91794310324,1,365.490316862395,1
"124",591521.01700054,513232.644233441,36.4669064911052,18.9986736630439,60.8036766739182,377.093146997381,57.8618090308154,162.616099139242,511.373635402915,102.480634829112,3068.93396024047,2178.36053163104,1,974.640844966385,1
"125",591515.511836555,513233.314984299,36.4669064911052,18.9986736630439,60.8036766739182,377.093146997381,57.8618090308154,162.616099139242,511.373635402915,102.480634829112,3068.93396024047,2178.36053163104,1,974.640844966385,1
"126",591741.879042618,512915.251056039,11.9570480822231,26.3808452284442,119.551325287067,419.82778325996,93.0347211266994,45.4080821820653,116.974009591742,179.254762121893,2670.65965939855,1986.00283830095,1,1461.96126744958,1
"127",591478.567235627,513368.050194528,4.08919458059914,19.2452978318784,26.5736880772436,336.323262119436,18.2064396664401,249.656770015665,687.632690262509,20.3069495936002,3246.0466272078,2306.91565045786,1,1461.96126744958,1
"128",591682.297422469,513217.42143732,11.9388605621606,14.9578238915713,175.695922214131,369.560036051848,138.320957023707,215.612431193138,443.02905846217,180.662294873089,2988.17135682419,2043.91794310324,1,365.490316862395,1
"129",591695.087072378,513226.163326659,11.9388605621606,14.9578238915713,175.695922214131,369.560036051848,138.320957023707,215.612431193138,443.02905846217,180.662294873089,2988.17135682419,2043.91794310324,1,365.490316862395,1
"130",591767.232062556,513123.92514423,10.7872108258235,2.85563985716537,157.688696887112,374.697731120283,150.914057184209,215.318826993826,297.49401039179,275.332688810129,2831.38562262401,1958.69753148254,1,584.784506979831,1
"131",591726.069993369,513068.78940414,21.0509342822363,17.9987637509897,158.506000514677,412.460935127029,146.282756492564,124.109269604348,202.114841118452,264.899104913924,2738.37487834093,1948.9409203966,1,1461.96126744958,1
"132",591663.584057965,512999.363539351,18.0973946471277,24.4867591196473,27.3471685071965,338.75300811055,57.0127940603875,156.411207464418,241.545641990059,165.594041510014,2793.57848208448,2102.5065842868,1,1461.96126744958,1
"133",591695.088659719,513226.164914,11.9388605621606,14.9578238915713,175.695922214131,369.560036051848,138.320957023707,215.612431193138,443.02905846217,180.662294873089,2988.17135682419,2043.91794310324,1,365.490316862395,1
